id,query,plan,duration,embeddings1,embeddings2,embeddings3,embeddings4,embeddings5,embeddings6,embeddings7,embeddings8,embeddings9,embeddings10,embeddings11,embeddings12,embeddings13,embeddings14,embeddings15,embeddings16,embeddings17,embeddings18,embeddings19,embeddings20,embeddings21,embeddings22,embeddings23,embeddings24,embeddings25,embeddings26,embeddings27,embeddings28,embeddings29,embeddings30,embeddings31,embeddings32,embeddings33,embeddings34,embeddings35,embeddings36,embeddings37,embeddings38,embeddings39,embeddings40,embeddings41,embeddings42,embeddings43,embeddings44,embeddings45,embeddings46,embeddings47,embeddings48,embeddings49,embeddings50,embeddings51,embeddings52,embeddings53,embeddings54,embeddings55,embeddings56,embeddings57,embeddings58,embeddings59,embeddings60,embeddings61,embeddings62,embeddings63,embeddings64,embeddings65,embeddings66,embeddings67,embeddings68,embeddings69,embeddings70,embeddings71,embeddings72,embeddings73,embeddings74,embeddings75,embeddings76,embeddings77,embeddings78,embeddings79,embeddings80,embeddings81,embeddings82,embeddings83,embeddings84,embeddings85,embeddings86,embeddings87,embeddings88,embeddings89,embeddings90,embeddings91,embeddings92,embeddings93,embeddings94,embeddings95,embeddings96,embeddings97,embeddings98,embeddings99,embeddings100,embeddings101,embeddings102,embeddings103,embeddings104,embeddings105,embeddings106,embeddings107,embeddings108,embeddings109,embeddings110,embeddings111,embeddings112,embeddings113,embeddings114,embeddings115,embeddings116,embeddings117,embeddings118,embeddings119,embeddings120,embeddings121,embeddings122,embeddings123,embeddings124,embeddings125,embeddings126,embeddings127,embeddings128,embeddings129,embeddings130,embeddings131,embeddings132,embeddings133,embeddings134,embeddings135,embeddings136,embeddings137,embeddings138,embeddings139,embeddings140,embeddings141,embeddings142,embeddings143,embeddings144,embeddings145,embeddings146,embeddings147,embeddings148,embeddings149,embeddings150,embeddings151,embeddings152,embeddings153,embeddings154,embeddings155,embeddings156,embeddings157,embeddings158,embeddings159,embeddings160,embeddings161,embeddings162,embeddings163,embeddings164,embeddings165,embeddings166,embeddings167,embeddings168,embeddings169,embeddings170,embeddings171,embeddings172,embeddings173,embeddings174,embeddings175,embeddings176,embeddings177,embeddings178,embeddings179,embeddings180,embeddings181,embeddings182,embeddings183,embeddings184,embeddings185,embeddings186,embeddings187,embeddings188,embeddings189,embeddings190,embeddings191,embeddings192,embeddings193,embeddings194,embeddings195,embeddings196,embeddings197,embeddings198,embeddings199,embeddings200,embeddings201,embeddings202,embeddings203,embeddings204,embeddings205,embeddings206,embeddings207,embeddings208,embeddings209,embeddings210,embeddings211,embeddings212,embeddings213,embeddings214,embeddings215,embeddings216,embeddings217,embeddings218,embeddings219,embeddings220,embeddings221,embeddings222,embeddings223,embeddings224,embeddings225,embeddings226,embeddings227,embeddings228,embeddings229,embeddings230,embeddings231,embeddings232,embeddings233,embeddings234,embeddings235,embeddings236,embeddings237,embeddings238,embeddings239,embeddings240,embeddings241,embeddings242,embeddings243,embeddings244,embeddings245,embeddings246,embeddings247,embeddings248,embeddings249,embeddings250,embeddings251,embeddings252,embeddings253,embeddings254,embeddings255,embeddings256,embeddings257,embeddings258,embeddings259,embeddings260,embeddings261,embeddings262,embeddings263,embeddings264,embeddings265,embeddings266,embeddings267,embeddings268,embeddings269,embeddings270,embeddings271,embeddings272,embeddings273,embeddings274,embeddings275,embeddings276,embeddings277,embeddings278,embeddings279,embeddings280,embeddings281,embeddings282,embeddings283,embeddings284,embeddings285,embeddings286,embeddings287,embeddings288,embeddings289,embeddings290,embeddings291,embeddings292,embeddings293,embeddings294,embeddings295,embeddings296,embeddings297,embeddings298,embeddings299,embeddings300,embeddings301,embeddings302,embeddings303,embeddings304,embeddings305,embeddings306,embeddings307,embeddings308,embeddings309,embeddings310,embeddings311,embeddings312,embeddings313,embeddings314,embeddings315,embeddings316,embeddings317,embeddings318,embeddings319,embeddings320,embeddings321,embeddings322,embeddings323,embeddings324,embeddings325,embeddings326,embeddings327,embeddings328,embeddings329,embeddings330,embeddings331,embeddings332,embeddings333,embeddings334,embeddings335,embeddings336,embeddings337,embeddings338,embeddings339,embeddings340,embeddings341,embeddings342,embeddings343,embeddings344,embeddings345,embeddings346,embeddings347,embeddings348,embeddings349,embeddings350,embeddings351,embeddings352,embeddings353,embeddings354,embeddings355,embeddings356,embeddings357,embeddings358,embeddings359,embeddings360,embeddings361,embeddings362,embeddings363,embeddings364,embeddings365,embeddings366,embeddings367,embeddings368,embeddings369,embeddings370,embeddings371,embeddings372,embeddings373,embeddings374,embeddings375,embeddings376,embeddings377,embeddings378,embeddings379,embeddings380,embeddings381,embeddings382,embeddings383,embeddings384
0,SELECT datname FROM pg_database WHERE datallowconn ORDER BY LOWER(datname),"Sort  (cost=1.03..1.04 rows=1 width=96),  Sort Key: (lower((datname)::text)) COLLATE ""C"",  ->  Seq Scan on pg_database  (cost=0.00..1.02 rows=1 width=96),        Filter: datallowconn",62403.995,0.06919371336698532,0.08512090146541595,-0.013254806399345398,0.013442371040582657,-0.024708490818738937,-0.036742549389600754,0.08694186806678772,-0.011941304430365562,-0.08382786065340042,0.04242418706417084,0.01684233546257019,0.05392179265618324,0.014806382358074188,-0.04771929979324341,-0.06260854005813599,0.0013557483907788992,-0.004050253424793482,0.05077189952135086,0.005576896481215954,-0.11023346334695816,-0.0693816989660263,-0.005832357797771692,-0.04672663286328316,0.022131802514195442,-0.009874323382973671,0.0052248029969632626,-0.022779591381549835,0.06655406206846237,-0.017474837601184845,-0.03449133411049843,-0.09130619466304779,0.0010319334687665105,0.06302110850811005,0.11623413115739822,-0.021254025399684906,-0.07522809505462646,-0.0691571906208992,-0.015618139877915382,-0.011883002705872059,0.010450966656208038,-0.007937588728964329,0.047599487006664276,0.015804879367351532,0.028318120166659355,-0.040371909737586975,-0.009718003682792187,-0.07299114018678665,0.0006491761887446046,0.0383785218000412,0.0204242542386055,-0.08238793164491653,0.020327692851424217,-0.03707454353570938,0.007497933227568865,-0.04998338222503662,-0.04760416969656944,-0.004907865542918444,-0.11892902851104736,0.046656277030706406,0.032080452889204025,-0.03478224202990532,-0.06419649720191956,0.03319349139928818,-0.04985061660408974,-0.0031302068382501602,-0.019608724862337112,0.04527683183550835,0.0619237907230854,0.029400113970041275,0.0186226274818182,0.05464828759431839,0.08709840476512909,-0.040777552872896194,-0.041892681270837784,-0.14628951251506805,-0.012680280022323132,0.022954409942030907,-0.05137643963098526,-0.021118924021720886,0.019116846844553947,-0.03498232737183571,-0.023298900574445724,-0.0266058761626482,0.056514110416173935,-0.04364660754799843,-0.07118403911590576,-0.0014880165690556169,-0.049575820565223694,-0.0012742781545966864,-0.019195981323719025,0.060598619282245636,0.0636150911450386,-0.022156698629260063,-0.018397975713014603,-0.03507021442055702,0.024978991597890854,0.11312039196491241,0.032959915697574615,0.10643132030963898,0.04016673192381859,-0.04945853352546692,0.07344655692577362,0.023440295830368996,0.004889395087957382,-0.10301476716995239,-0.0019214367493987083,0.025421619415283203,-0.027170302346348763,-0.009198983199894428,-0.05960049852728844,-0.0036067580804228783,0.004086028318852186,-0.07710369676351547,-0.013652274385094643,-0.0060725342482328415,-0.007272842340171337,0.05629629269242287,0.011674324981868267,0.02949853613972664,-0.04073456674814224,-0.08290678262710571,0.007382203824818134,-0.05075011029839516,0.024571847170591354,-0.06378215551376343,0.02748761884868145,0.01020219549536705,5.658515360119647e-33,-0.015497700311243534,0.026808874681591988,0.08783482015132904,-0.11124975979328156,-0.05387381836771965,0.027360914275050163,0.03981214016675949,0.029099203646183014,-0.025383207947015762,0.0738663449883461,-0.01684996671974659,-0.0030547077767550945,0.0244729183614254,-0.02038259617984295,0.012130181305110455,-0.024901986122131348,-0.01650846190750599,-0.03249156475067139,-0.08706508576869965,-0.0841376855969429,0.02646174095571041,-0.06361056119203568,0.03752502053976059,0.01709679327905178,0.056998997926712036,-0.11445195227861404,-0.08401551097631454,-0.06146593391895294,0.0532110370695591,-0.010672611184418201,-0.028393788263201714,0.06648509204387665,0.035489872097969055,0.04738250747323036,0.10634861886501312,-0.013488308526575565,0.03063611313700676,0.071559838950634,0.05031583085656166,0.08564218878746033,0.03023323230445385,-0.0014846762642264366,-0.0002656648284755647,-0.054192546755075455,0.0376586876809597,0.05230965465307236,0.03324979543685913,0.06371645629405975,0.02465994656085968,-0.014362247660756111,0.004159948322921991,-0.07294346392154694,-0.043151918798685074,0.11212144047021866,-0.0010557194473221898,-0.07501938939094543,0.048716165125370026,0.011491280980408192,0.028550535440444946,0.06574337184429169,-0.00876209419220686,-0.10157127678394318,0.047548189759254456,0.008605225011706352,0.01869608648121357,-0.05828301981091499,-0.03900274634361267,0.009688119404017925,0.05644748732447624,0.06375269591808319,-0.03775260969996452,0.021647034212946892,0.007672988809645176,0.03283561393618584,0.08944815397262573,0.05122961476445198,-0.01468578726053238,0.07419970631599426,-0.03063497506082058,0.006473186891525984,-0.037847794592380524,0.020922837778925896,0.01882120408117771,0.034670185297727585,0.0067351884208619595,-0.03037681244313717,0.024257056415081024,0.042545776814222336,-0.03336121886968613,-0.07120884209871292,-0.06546927243471146,0.07942533493041992,0.0028531569987535477,-0.052091941237449646,0.03684478625655174,-5.0633012241868894e-33,0.01753462292253971,0.04429277032613754,0.06578412652015686,0.011392630636692047,0.08181003481149673,-0.11011252552270889,0.04856780543923378,-0.05516660585999489,0.05970148369669914,0.04887896776199341,-0.04869205504655838,-0.03814837336540222,0.06397142261266708,-0.057718973606824875,0.09009131044149399,0.032056327909231186,-0.03945855051279068,0.02813330851495266,-0.1144012063741684,0.09142288565635681,-0.0791185200214386,0.01714765466749668,0.019183412194252014,-0.00921368133276701,0.019616521894931793,-0.005716771353036165,0.09819203615188599,-0.010363025590777397,0.014496092684566975,-0.009690385311841965,-0.05273200571537018,0.037542104721069336,0.008566189557313919,0.046210382133722305,-0.08628536015748978,0.024180008098483086,-0.0017228652723133564,-0.005701771471649408,0.03358589485287666,0.046602968126535416,-0.09329023957252502,0.1183922067284584,-0.05806440860033035,0.03796030953526497,0.04103865846991539,0.06886851787567139,0.022838592529296875,-0.02192148007452488,-0.07205522805452347,-0.025561528280377388,0.006601837929338217,0.043260980397462845,-0.07187693566083908,0.009587672539055347,0.02997630462050438,0.0005323471268638968,-0.023667430505156517,0.08067858219146729,-0.10810715705156326,-0.03960537537932396,0.013356818817555904,0.043453969061374664,0.06886996328830719,0.014074834994971752,0.04307474568486214,0.020052282139658928,0.07572722434997559,-0.03653378412127495,-0.002912933938205242,-0.056543685495853424,0.019832557067275047,-0.02675224468111992,0.027617424726486206,-0.03278185799717903,-0.09879734367132187,-0.014289900660514832,-0.007225156761705875,0.11968980729579926,0.04680527001619339,0.10109520703554153,0.06023000180721283,0.04881049692630768,0.03482186421751976,0.0647401437163353,-0.05249200016260147,-0.0006022260058671236,-0.04654492437839508,-0.009110801853239536,-0.023181108757853508,0.046206921339035034,-0.030149154365062714,-0.08503163605928421,0.05852474272251129,0.01483045145869255,0.01747264340519905,-4.054457036772874e-08,0.039205845445394516,-0.13191577792167664,-0.04097771644592285,0.009832700714468956,0.07730940729379654,0.003207260277122259,-0.014412854798138142,0.10395707935094833,-0.041221827268600464,0.05156228318810463,0.04644126445055008,0.0155897606164217,-0.02756945975124836,-0.024182893335819244,-0.03872157633304596,-0.03306281939148903,-0.02571386657655239,-0.032805200666189194,-0.00940635520964861,-0.03908533602952957,-0.05408598110079765,0.06369579583406448,-0.004128863103687763,0.04859653115272522,0.03578938543796539,-0.003754847915843129,-0.06458303332328796,0.0312737375497818,0.07496223598718643,-0.04573267698287964,0.0663493275642395,-0.06686621904373169,0.039502356201410294,-0.08189906179904938,0.0684637799859047,-0.06045005843043327,0.05288059636950493,0.06540220975875854,-0.06286077946424484,-0.026789942756295204,-0.012498434633016586,0.0023877813946455717,-0.024193739518523216,-0.01648237369954586,-0.0292208194732666,-0.06040816009044647,-0.04304712265729904,0.0035330806858837605,0.08126955479383469,0.034149300307035446,0.007998215965926647,-0.07694558054208755,-0.010146057233214378,0.007993749342858791,-0.03835070878267288,0.0036991925444453955,-0.05201682448387146,0.042338982224464417,-0.08654100447893143,-0.13174200057983398,-0.03732752054929733,-0.057039063423871994,0.004220862407237291,-0.02953159809112549
1,SELECT * FROM pgbench_accounts WHERE aid <= 81051063;,"Seq Scan on pgbench_accounts  (cost=0.00..6850312.80 rows=80902598 width=97),  Filter: (aid <= 81051063)",35981.616,0.01698746159672737,0.06194627285003662,-0.04712849482893944,-0.01569591648876667,0.011887331493198872,-0.004444228485226631,0.13793203234672546,-0.06502050906419754,-0.08287177234888077,-0.033695537596940994,-0.030177660286426544,-0.0442638099193573,0.0033358370419591665,-0.08256752043962479,-0.09974619746208191,0.026064319536089897,0.006423990707844496,0.022701619192957878,0.027062950655817986,-0.07117588818073273,-0.07534728944301605,-0.0292305126786232,-0.014261298812925816,-0.039111316204071045,-0.03152452036738396,-0.008221362717449665,-0.017024070024490356,-0.00011996865941910073,0.024528324604034424,0.008808678016066551,-0.006968444213271141,-0.002842106856405735,-0.002941455692052841,0.08469945192337036,0.030490947887301445,-0.038069989532232285,-0.06579804420471191,-0.0010691701900213957,-0.07548140734434128,0.003091422375291586,0.04733460396528244,0.056546345353126526,-0.02381989359855652,-0.023187724873423576,0.014737926423549652,-0.056664030998945236,-0.07628851383924484,-0.01608322560787201,0.06935921311378479,-0.03174740448594093,-0.05904071405529976,-0.025081291794776917,0.00015643831284251064,-0.01992730423808098,-0.029425831511616707,-0.009206377901136875,-0.005170389544218779,-0.12229727953672409,0.006570391822606325,0.049916427582502365,-0.0703929141163826,-0.003969536162912846,-0.0005355068715289235,-0.016259273514151573,-0.03679622709751129,0.023922283202409744,-0.042348962277173996,0.040868740528821945,0.0468011200428009,0.04433153197169304,-0.016824284568428993,0.03096328303217888,-0.11089625209569931,-0.09344077855348587,-0.06445201486349106,-0.005165059119462967,0.03396150469779968,-0.013349009677767754,0.06392114609479904,-0.0061729163862764835,-0.07801752537488937,-0.06960304826498032,0.04234086722135544,0.042600590735673904,-0.07772739231586456,0.04283783584833145,-0.04243330657482147,-0.051037706434726715,0.04580530896782875,0.03424243628978729,0.10105456411838531,0.06460979580879211,0.010029599070549011,-0.023393483832478523,0.00917850248515606,-0.0010114245815202594,0.1053045243024826,0.004208263475447893,0.10630837827920914,0.04355304688215256,0.009441531263291836,0.046422556042671204,0.045158501714468,-0.0012191031128168106,-0.15299609303474426,0.014195919968187809,0.07091719657182693,0.04636944830417633,-0.03764624893665314,-0.05667546018958092,0.011846831068396568,0.019241971895098686,0.045442238450050354,-0.0033975262194871902,0.10806932300329208,0.022655637934803963,0.1180625930428505,0.02811305783689022,0.0258413664996624,0.021792693063616753,0.03873354196548462,0.06596311926841736,-0.0513000562787056,-0.00333018833771348,-0.020192336291074753,0.03992825374007225,-0.014579301699995995,6.405558917798504e-33,0.03199300542473793,0.024803174659609795,0.11924361437559128,-0.10626979917287827,-0.08023644238710403,0.06367725878953934,0.031094621866941452,0.09141531586647034,-0.04304499924182892,0.11972924321889877,-0.04072296991944313,0.009349687024950981,-0.022828275337815285,-0.009152843616902828,0.006872179452329874,0.0389496348798275,-0.0686802789568901,0.018057916313409805,-0.04540606215596199,-0.007342215161770582,-0.022478928789496422,-0.13306725025177002,0.03480645641684532,0.036429304629564285,0.0363350510597229,-0.03116469271481037,-0.07941026985645294,-0.03667328134179115,0.01867539994418621,0.019150689244270325,-0.049477431923151016,0.08801483362913132,-0.04473482817411423,0.027479171752929688,0.027729660272598267,0.03254077211022377,0.019086429849267006,0.07083196192979813,-0.006006218027323484,0.001204403000883758,0.0451117604970932,0.01101443637162447,0.06377802044153214,-0.05436348542571068,0.013377657160162926,-0.016695834696292877,0.04855763912200928,0.07359859347343445,0.045111823827028275,0.052378565073013306,-0.0035637873224914074,0.0035815429873764515,-0.07581435889005661,0.014241133816540241,-0.06440989673137665,-0.026489607989788055,0.04984838888049126,0.07769212126731873,-0.017200861126184464,0.08870822936296463,0.059344831854104996,-0.04641667753458023,0.005271475296467543,-0.000883803644683212,0.04035668075084686,0.025316139683127403,-0.02585298754274845,0.009116357192397118,-0.03601009026169777,0.054080575704574585,-0.04414109140634537,0.01284697838127613,0.020970534533262253,0.026786502450704575,0.0473376102745533,-0.0952049046754837,-0.026156937703490257,0.09003706276416779,-0.008160311728715897,0.04616411402821541,-0.03252673149108887,-0.04127698764204979,0.0002071869239443913,-0.011880886740982533,-0.08602793514728546,-0.0004680088022723794,0.07001153379678726,0.03969692811369896,-0.052892882376909256,-0.042417094111442566,-0.07662180811166763,0.012093494646251202,-0.00015397755487356335,-0.03567352890968323,-0.003228774992749095,-7.415960229835586e-33,-0.04860047996044159,-0.05313704535365105,-0.014167867600917816,-0.02519385516643524,0.06485233455896378,-0.10000988841056824,0.09954289346933365,-0.035182803869247437,0.07833714038133621,0.0612763985991478,-0.025973254814743996,-0.01676134578883648,0.04925771802663803,-0.04278791323304176,0.02923024259507656,0.037594880908727646,-0.11189818382263184,-0.002331444062292576,-0.07911086827516556,0.007839594036340714,-0.05173841118812561,0.08920620381832123,0.10720444470643997,0.04670742154121399,0.02214258909225464,-0.0027088315691798925,0.0553102120757103,-0.039842113852500916,0.011373946443200111,0.069698765873909,-0.0196550153195858,0.025968268513679504,-0.018505647778511047,0.12519994378089905,-0.04674550145864487,-0.0330641083419323,-0.022048184648156166,0.02724209986627102,0.0575043261051178,-0.008732100948691368,-0.047429513186216354,0.036694273352622986,-0.0008063130080699921,0.07838955521583557,0.0617256835103035,0.04388263821601868,-0.0059401243925094604,0.03610958158969879,-0.0543832890689373,0.020780708640813828,-0.08950505405664444,0.02417774125933647,-0.014738375321030617,0.09338997304439545,-0.03396357223391533,0.005420166999101639,0.013642238453030586,-0.04924573749303818,-0.026010343804955482,-0.07204689830541611,-0.05452662333846092,0.07513684034347534,-0.020023075863718987,0.053740669041872025,0.06330186873674393,-0.0225253663957119,0.09595748782157898,0.05643051490187645,0.007444385904818773,-0.09211813658475876,-0.022890843451023102,-0.07573381066322327,0.03623587265610695,-0.01844143494963646,-0.07915011793375015,-0.003481099847704172,-0.05293839052319527,0.05990664288401604,-0.0008190750377252698,0.055730655789375305,0.013003977946937084,0.02700517512857914,0.0711352527141571,0.044388607144355774,-0.03279365971684456,-0.06541961431503296,-0.04650840908288956,0.026202013716101646,-0.006281351204961538,0.012055542320013046,-0.004160068463534117,-0.04920567572116852,-0.051374323666095734,-0.04298540949821472,-0.014156614430248737,-4.3902055324451794e-08,0.03616046532988548,-0.07215246558189392,-0.03943914175033569,0.002204703167080879,0.051265910267829895,-0.06784140318632126,-0.01632007770240307,0.11695997416973114,-0.08193987607955933,0.07233966886997223,0.012961897999048233,-0.007025850936770439,-0.012925117276608944,0.002551454585045576,-0.015060740523040295,-0.06084807217121124,-0.04922736436128616,0.01822831854224205,-0.031066739931702614,-0.06627390533685684,-0.06164012476801872,0.03981920704245567,-0.050069909542798996,0.022545773535966873,-0.009292556904256344,0.020644022151827812,-0.08601144701242447,0.020543932914733887,0.09137977659702301,-0.0333884060382843,0.029648052528500557,-0.03509211912751198,0.00018984705093316734,-0.04262419790029526,0.04758427292108536,-0.00021905505855102092,0.05112428218126297,0.027302494272589684,-0.05229780450463295,0.03348651900887489,-0.05027325823903084,-0.019565971568226814,0.02489466220140457,-0.05241626128554344,-0.05725713446736336,-0.08587582409381866,-0.075460284948349,-0.05019279196858406,0.14258866012096405,0.03190334513783455,0.03418194130063057,-0.09308825433254242,0.023287296295166016,0.003510709386318922,-0.06454691290855408,-0.005178752355277538,-0.03991669416427612,-0.015170193277299404,-0.02403579093515873,-0.05052964761853218,0.018877806141972542,-0.029120294377207756,-0.015571842901408672,-0.030118636786937714
2,"SELECT aid, abalance from pgbench_accounts where aid <= 64660117 UNION SELECT bid, bbalance from pgbench_branches where bid <= 1000;","Unique  (cost=18262681.09..18749618.93 rows=64925045 width=8),  ->  Sort  (cost=18262681.09..18424993.70 rows=64925045 width=8),        Sort Key: pgbench_accounts.aid, pgbench_accounts.abalance,        ->  Append  (cost=0.00..7174972.03 rows=64925045 width=8),              ->  Seq Scan on pgbench_accounts  (cost=0.00..6850312.80 rows=64924045 width=8),                    Filter: (aid <= 64660117),              ->  Seq Scan on pgbench_branches  (cost=0.00..34.00 rows=1000 width=8),                    Filter: (bid <= 1000)",41989.007,-0.0005474528879858553,0.02672160416841507,-0.03230523318052292,-0.02454698458313942,-0.04663442075252533,-0.018573476001620293,0.09569531679153442,-0.020169606432318687,-0.05112932249903679,0.0031909821555018425,-0.018366839736700058,0.019862808287143707,0.04427408427000046,-0.0523553267121315,-0.10941506922245026,0.04892995208501816,-0.0353904590010643,0.015836454927921295,-0.013074534945189953,-0.11229342967271805,-0.06185140088200569,-0.008925635367631912,-0.025722945109009743,-0.0284378994256258,0.012173987925052643,-0.019498247653245926,-0.00972136203199625,0.047688812017440796,0.04639401286840439,-0.055486276745796204,-0.022130850702524185,0.008650369010865688,0.00593145377933979,0.0701594352722168,-0.005956484470516443,-0.0035703314933925867,-0.07468216121196747,-0.019584430381655693,-0.04612153396010399,0.026029670611023903,-0.0055046239867806435,0.07765519618988037,0.011850557290017605,-0.06517528742551804,0.008355868980288506,-0.025475716218352318,-0.04712596908211708,0.0018305766861885786,0.07870005816221237,-0.04894426837563515,-0.05580863356590271,-0.039823610335588455,0.0033037387765944004,0.009513427503407001,-0.05977955833077431,-0.01384270191192627,2.0399951608851552e-05,-0.187342569231987,-0.0288836807012558,0.013575706630945206,-0.055050309747457504,0.0012414412340149283,0.0374838262796402,-0.05604223906993866,-0.029839597642421722,0.025911549106240273,-0.021250085905194283,0.08798222988843918,0.054245855659246445,0.05265374481678009,0.020935537293553352,0.022636568173766136,-0.1060185357928276,-0.049237146973609924,-0.052424583584070206,-0.017011236399412155,0.028948502615094185,-0.007658304180949926,-0.017690669745206833,-0.01202800590544939,-0.12922564148902893,-0.06669401377439499,-0.010473907925188541,0.04336724802851677,-0.010830984450876713,-0.000726383994333446,-0.0017385086975991726,-0.0034884908236563206,0.0510743111371994,0.013848715461790562,0.011679992079734802,0.11864156275987625,0.012334706261754036,-0.06019318476319313,0.03938189893960953,0.0072079808451235294,0.13950107991695404,0.037643905729055405,0.07513146102428436,0.04181715101003647,-0.011972685344517231,0.026667395606637,0.042507246136665344,-0.02259507216513157,-0.08041952550411224,-0.00786268524825573,0.011830401606857777,0.03342817723751068,-0.006242493167519569,-0.08683391660451889,0.014239611104130745,0.008730702102184296,0.02297639101743698,0.01958998665213585,0.035934317857027054,0.04339294508099556,0.05455813556909561,-0.01951306127011776,0.025057891383767128,0.02686348557472229,0.02283305488526821,0.08202247321605682,-0.002411176450550556,0.03265855461359024,-0.057820629328489304,0.05662351846694946,-0.0018495441181585193,9.252792110534308e-33,-0.002247078809887171,0.025285271927714348,0.12915824353694916,-0.09364485740661621,-0.030448686331510544,0.0617254264652729,0.030287081375718117,0.04582763463258743,-0.07307066023349762,0.07112745195627213,-0.09018387645483017,0.012152486480772495,0.0015335746575146914,-0.03788717836141586,-0.024249332025647163,-0.03531210497021675,-0.038574762642383575,0.020397696644067764,-0.06626110523939133,-0.03523906320333481,0.00557680381461978,-0.08483850955963135,0.05138513073325157,0.011006375774741173,0.04496932029724121,-0.07896594703197479,-0.013714280910789967,-0.04158846661448479,0.02320181578397751,-0.005112779326736927,0.003510846523568034,0.049714937806129456,-0.04433650150895119,0.04122022166848183,0.003893287619575858,0.018132638186216354,0.038411665707826614,0.026040028780698776,0.05663122609257698,0.013893455266952515,0.043845321983098984,0.032160501927137375,0.08193640410900116,-0.05030210688710213,0.06737010926008224,0.04599939286708832,0.015070468187332153,0.0811299979686737,0.0721588283777237,0.07047226279973984,-0.06914784759283066,-0.015925662592053413,0.008036213926970959,0.06598391383886337,-0.1038031280040741,-0.07589840143918991,0.01652233675122261,0.059114616364240646,-0.00259960675612092,0.11172933876514435,0.029918046668171883,-0.04326425492763519,-0.008494757115840912,0.02078086882829666,0.07798640429973602,0.004436275456100702,0.06340445578098297,0.04096761718392372,-0.0011610054643824697,0.029565060511231422,-0.08389356732368469,-0.010562410578131676,0.043248653411865234,-0.011164890602231026,0.015102095901966095,-0.05869505926966667,0.014512497000396252,0.08030037581920624,0.016356393694877625,-0.01977880671620369,-0.10729952156543732,0.02086285874247551,0.025677360594272614,0.01633388362824917,-0.029574977234005928,0.03810383379459381,0.047514088451862335,0.021758053451776505,-0.036408133804798126,-0.060694485902786255,-0.05990418791770935,0.03637230023741722,0.033670347183942795,-0.04476242884993553,0.027753528207540512,-9.412816564615562e-33,-0.040438663214445114,0.014944423921406269,0.05573764070868492,0.001276960945688188,0.13252699375152588,-0.07045791298151016,3.797263707383536e-05,-0.12807369232177734,0.048422615975141525,0.04604001343250275,-0.07653902471065521,0.0005812150193378329,0.06663943082094193,-0.03326687216758728,0.028309810906648636,0.02960393950343132,-0.1006629690527916,0.00761787872761488,-0.058953870087862015,0.0077863759361207485,0.02491467073559761,0.11667818576097488,0.08021468669176102,0.018897023051977158,-0.007594275288283825,0.0016500517958775163,0.05093052610754967,-0.039756420999765396,0.01747206225991249,0.007763674482703209,0.017192071303725243,0.0509139746427536,-0.06679193675518036,0.06172817200422287,-0.04215490445494652,-0.0820155143737793,0.018401803448796272,0.02175009995698929,0.030485082417726517,0.06616126000881195,-0.0290641151368618,-0.009417855180799961,-0.057186309248209,0.022929221391677856,0.08023173362016678,0.05648995563387871,0.0077617717906832695,0.006124942563474178,-0.04008923098444939,-0.01140256505459547,-0.05644216388463974,0.06944368034601212,-0.06959382444620132,0.03619029372930527,-0.03972438722848892,-0.0009160687914118171,0.008950545452535152,0.02192276157438755,-0.03384445980191231,-0.07636675983667374,-0.00844973511993885,0.09007976204156876,0.028504924848675728,0.05017557367682457,0.0026917392387986183,-0.027915989980101585,0.03611953929066658,-0.04781411215662956,-0.0660940632224083,-0.06346911191940308,-0.06379345804452896,-0.005686966236680746,0.03315001353621483,-0.08120724558830261,-0.033719807863235474,0.055818233639001846,-0.04470721632242203,0.03882104903459549,-0.005279820878058672,0.026309344917535782,-0.02240818738937378,0.04111963510513306,0.09772124886512756,0.0687483474612236,-0.062926284968853,-0.013571989722549915,-0.01973256841301918,-0.010866514407098293,0.01522685308009386,0.014016609638929367,-0.051373180001974106,-0.0013420733157545328,-0.0018723118118941784,-0.026181774213910103,0.007954103872179985,-5.7811437415011824e-08,0.022754576057195663,-0.03921728953719139,-0.10679270327091217,0.014495006762444973,0.03677765280008316,-0.11808338761329651,-0.03412126004695892,0.12837044894695282,-0.11797623336315155,0.016511760652065277,0.08193423599004745,-0.014273617416620255,-0.036604318767786026,0.0050508687272667885,-0.02702256850898266,-0.034657228738069534,-0.06253271549940109,-0.07005961239337921,-0.032567258924245834,-0.09537273645401001,-0.0249467846006155,0.03885195031762123,0.011817107908427715,0.02987627312541008,-0.03428734466433525,-0.009808268398046494,-0.03515810891985893,0.03643526881933212,0.13196098804473877,0.02388271689414978,0.05324050411581993,-0.06854478269815445,0.030154937878251076,-0.025379743427038193,0.06807537376880646,-0.01901930384337902,-0.011007477529346943,0.03852919116616249,-0.04522837698459625,-0.025046179071068764,-0.03672686964273453,-0.03369804471731186,0.050869546830654144,-0.014958829618990421,0.024846650660037994,-0.05603083223104477,-0.07877451926469803,-0.02159050479531288,0.14978139102458954,0.011833418160676956,-0.023227987810969353,-0.08774666488170624,0.0670873299241066,0.0068617090582847595,-0.01157712284475565,0.05937034264206886,-0.07410663366317749,-0.05629568547010422,0.049813296645879745,-0.08223223686218262,0.03434034064412117,-0.09850762039422989,-0.036484312266111374,-0.008730445057153702
